id,gid,x,y,dir_x,dir_y,radius,time
30,30,6.36786,-2.56214,-0.995902,0.074802,0.1,63
30,30,6.30429,-2.55571,-0.995535,0.0786725,0.1,63.04
30,30,6.24071,-2.54929,-0.995168,0.0825429,0.1,63.08
30,30,6.17714,-2.54286,-0.994802,0.0864134,0.1,63.12
30,30,6.11357,-2.53643,-0.994435,0.0902838,0.1,63.16
30,30,6.05,-2.53,-0.994069,0.0941543,0.1,63.2
30,30,5.98643,-2.52357,-0.993702,0.0980247,0.1,63.24
30,30,5.92286,-2.51714,-0.993335,0.101895,0.1,63.28
30,30,5.85929,-2.51071,-0.992969,0.105766,0.1,63.32
30,30,5.79571,-2.50429,-0.992602,0.109636,0.1,63.36
30,30,5.73214,-2.49786,-0.992236,0.113506,0.1,63.4
30,30,5.66857,-2.49143,-0.991869,0.117377,0.1,63.44
30,30,5.605,-2.485,-0.991503,0.121247,0.1,63.48
30,30,5.54143,-2.47857,-0.991136,0.125118,0.1,63.52
30,30,5.47786,-2.47214,-0.990769,0.128988,0.1,63.56
30,30,5.41429,-2.46571,-0.990403,0.132859,0.1,63.6
30,30,5.35071,-2.45929,-0.990036,0.136729,0.1,63.64
30,30,5.28714,-2.45286,-0.98967,0.1406,0.1,63.68
30,30,5.22357,-2.44643,-0.989303,0.14447,0.1,63.72
30,30,5.16,-2.44,-0.988936,0.14834,0.1,63.76
30,30,5.09926,-2.44,-0.989343,0.142389,0.1,63.8
30,30,5.03852,-2.44,-0.98975,0.136438,0.1,63.84
30,30,4.97778,-2.44,-0.990157,0.130487,0.1,63.88
30,30,4.91704,-2.44,-0.990564,0.124535,0.1,63.92
30,30,4.8563,-2.44,-0.990971,0.118584,0.1,63.96
30,30,4.79556,-2.44,-0.991378,0.112633,0.1,64
30,30,4.73481,-2.44,-0.991785,0.106681,0.1,64.04
30,30,4.67407,-2.44,-0.992192,0.10073,0.1,64.08
30,30,4.61333,-2.44,-0.992599,0.0947787,0.1,64.12
30,30,4.55259,-2.44,-0.993006,0.0888274,0.1,64.16
30,30,4.49185,-2.44,-0.993413,0.0828761,0.1,64.2
30,30,4.43111,-2.44,-0.99382,0.0769248,0.1,64.24
30,30,4.37037,-2.44,-0.994227,0.0709735,0.1,64.28
30,30,4.30963,-2.44,-0.994634,0.0650222,0.1,64.32
30,30,4.24889,-2.44,-0.995041,0.0590709,0.1,64.36
30,30,4.18815,-2.44,-0.995447,0.0531196,0.1,64.4
30,30,4.12741,-2.44,-0.995854,0.0471683,0.1,64.44
30,30,4.06667,-2.44,-0.996261,0.041217,0.1,64.48
30,30,4.00593,-2.44,-0.996668,0.0352656,0.1,64.52
30,30,3.94519,-2.44,-0.997075,0.0293143,0.1,64.56
30,30,3.88444,-2.44,-0.997482,0.023363,0.1,64.6
30,30,3.8237,-2.44,-0.997889,0.0174117,0.1,64.64
30,30,3.76296,-2.44,-0.998296,0.0114604,0.1,64.68
30,30,3.70222,-2.44,-0.998703,0.00550911,0.1,64.72
30,30,3.64148,-2.44,-0.99911,-0.000442192,0.1,64.76
30,30,3.58074,-2.44,-0.999517,-0.00639351,0.1,64.8
30,30,3.52,-2.44,-0.999924,-0.0123448,0.1,64.84
30,30,3.46074,-2.44222,-0.999927,-0.0118876,0.1,64.8801
30,30,3.40148,-2.44444,-0.999929,-0.0114304,0.1,64.9201
30,30,3.34222,-2.44667,-0.999932,-0.0109732,0.1,64.9601
30,30,3.28296,-2.44889,-0.999935,-0.010516,0.1,65.0001
30,30,3.2237,-2.45111,-0.999938,-0.0100587,0.1,65.0401
30,30,3.16444,-2.45333,-0.999941,-0.00960153,0.1,65.0801
30,30,3.10519,-2.45556,-0.999944,-0.00914431,0.1,65.1201
30,30,3.04593,-2.45778,-0.999946,-0.0086871,0.1,65.1601
30,30,2.98667,-2.46,-0.999949,-0.00822989,0.1,65.2001
30,30,2.92741,-2.46222,-0.999952,-0.00777267,0.1,65.2401
30,30,2.86815,-2.46444,-0.999955,-0.00731546,0.1,65.2801
30,30,2.80889,-2.46667,-0.999958,-0.00685824,0.1,65.3201
30,30,2.74963,-2.46889,-0.99996,-0.00640103,0.1,65.3601
30,30,2.69037,-2.47111,-0.999963,-0.00594382,0.1,65.4001
30,30,2.63111,-2.47333,-0.999966,-0.0054866,0.1,65.4401
30,30,2.57185,-2.47556,-0.999969,-0.00502939,0.1,65.4801
30,30,2.51259,-2.47778,-0.999972,-0.00457218,0.1,65.5201
30,30,2.45333,-2.48,-0.999975,-0.00411496,0.1,65.5601
30,30,2.39407,-2.48222,-0.999977,-0.00365775,0.1,65.6001
30,30,2.33481,-2.48444,-0.99998,-0.00320054,0.1,65.6401
30,30,2.27556,-2.48667,-0.999983,-0.00274332,0.1,65.6801
30,30,2.2163,-2.48889,-0.999986,-0.00228611,0.1,65.7201
30,30,2.15704,-2.49111,-0.999989,-0.0018289,0.1,65.7601
30,30,2.09778,-2.49333,-0.999992,-0.00137168,0.1,65.8001
30,30,2.03852,-2.49556,-0.999994,-0.000914471,0.1,65.8401
30,30,1.97926,-2.49778,-0.999997,-0.000457257,0.1,65.8801
30,30,1.92,-2.5,-1,-4.38E-08,0.1,65.9201
30,30,1.86522,-2.50087,-0.999832,-0.00382151,0.1,65.9601
30,30,1.81043,-2.50174,-0.999663,-0.00764298,0.1,66.0001
30,30,1.75565,-2.50261,-0.999495,-0.0114644,0.1,66.0401
30,30,1.70087,-2.50348,-0.999327,-0.0152859,0.1,66.0801
30,30,1.64609,-2.50435,-0.999159,-0.0191074,0.1,66.1201
30,30,1.5913,-2.50522,-0.99899,-0.0229289,0.1,66.1601
30,30,1.53652,-2.50609,-0.998822,-0.0267503,0.1,66.2001
30,30,1.48174,-2.50696,-0.998654,-0.0305718,0.1,66.2401
30,30,1.42696,-2.50783,-0.998486,-0.0343933,0.1,66.2801
30,30,1.37217,-2.5087,-0.998317,-0.0382147,0.1,66.3201
30,30,1.31739,-2.50957,-0.998149,-0.0420362,0.1,66.3601
30,30,1.26261,-2.51043,-0.997981,-0.0458577,0.1,66.4001
30,30,1.20783,-2.5113,-0.997813,-0.0496791,0.1,66.4401
30,30,1.15304,-2.51217,-0.997644,-0.0535006,0.1,66.4801
30,30,1.09826,-2.51304,-0.997476,-0.0573221,0.1,66.5201
30,30,1.04348,-2.51391,-0.997308,-0.0611435,0.1,66.5601
30,30,0.988696,-2.51478,-0.997139,-0.064965,0.1,66.6001
30,30,0.933913,-2.51565,-0.996971,-0.0687865,0.1,66.6401
30,30,0.87913,-2.51652,-0.996803,-0.0726079,0.1,66.6801
30,30,0.824348,-2.51739,-0.996635,-0.0764294,0.1,66.7201
30,30,0.769565,-2.51826,-0.996466,-0.0802509,0.1,66.7601
30,30,0.714783,-2.51913,-0.996298,-0.0840723,0.1,66.8001
30,30,0.66,-2.52,-0.99613,-0.0878938,0.1,66.8401
30,30,0.606364,-2.52727,-0.99614,-0.0877805,0.1,66.8801
30,30,0.552727,-2.53455,-0.99615,-0.0876672,0.1,66.9201
30,30,0.499091,-2.54182,-0.996159,-0.0875539,0.1,66.9601
30,30,0.445455,-2.54909,-0.996169,-0.0874406,0.1,67.0001
30,30,0.391818,-2.55636,-0.996179,-0.0873273,0.1,67.0401
30,30,0.338182,-2.56364,-0.996189,-0.087214,0.1,67.0801
30,30,0.284545,-2.57091,-0.996199,-0.0871007,0.1,67.1201
30,30,0.230909,-2.57818,-0.996209,-0.0869874,0.1,67.1601
30,30,0.177273,-2.58545,-0.996219,-0.0868741,0.1,67.2001
30,30,0.123636,-2.59273,-0.996228,-0.0867608,0.1,67.2401
30,30,0.07,-2.6,-0.996238,-0.0866475,0.1,67.2801
30,30,0.0163636,-2.60727,-0.996248,-0.0865342,0.1,67.3201
30,30,-0.0372727,-2.61455,-0.996258,-0.0864209,0.1,67.3601
30,30,-0.0909091,-2.62182,-0.996268,-0.0863076,0.1,67.4001
30,30,-0.144545,-2.62909,-0.996278,-0.0861943,0.1,67.4401
30,30,-0.198182,-2.63636,-0.996288,-0.0860811,0.1,67.4801
30,30,-0.251818,-2.64364,-0.996297,-0.0859677,0.1,67.5201
30,30,-0.305455,-2.65091,-0.996307,-0.0858544,0.1,67.5601
30,30,-0.359091,-2.65818,-0.996317,-0.0857412,0.1,67.6001
30,30,-0.412727,-2.66545,-0.996327,-0.0856279,0.1,67.6401
30,30,-0.466364,-2.67273,-0.996337,-0.0855146,0.1,67.6801
30,30,-0.52,-2.68,-0.996347,-0.0854013,0.1,67.7201
30,30,-0.571429,-2.69143,-0.996285,-0.0860514,0.1,67.7601
30,30,-0.622857,-2.70286,-0.996223,-0.0867016,0.1,67.8001
30,30,-0.674286,-2.71429,-0.996161,-0.0873518,0.1,67.8401
30,30,-0.725714,-2.72571,-0.9961,-0.088002,0.1,67.8801
30,30,-0.777143,-2.73714,-0.996038,-0.0886521,0.1,67.9201
30,30,-0.828571,-2.74857,-0.995976,-0.0893023,0.1,67.9601
30,30,-0.88,-2.76,-0.995915,-0.0899525,0.1,68.0001
30,30,-0.931429,-2.77143,-0.995853,-0.0906026,0.1,68.0401
30,30,-0.982857,-2.78286,-0.995791,-0.0912528,0.1,68.0801
30,30,-1.03429,-2.79429,-0.995729,-0.091903,0.1,68.1201
30,30,-1.08571,-2.80571,-0.995668,-0.0925532,0.1,68.1601
30,30,-1.13714,-2.81714,-0.995606,-0.0932033,0.1,68.2001
30,30,-1.18857,-2.82857,-0.995544,-0.0938535,0.1,68.2401
30,30,-1.24,-2.84,-0.995483,-0.0945037,0.1,68.2801
30,30,-1.29143,-2.85143,-0.995421,-0.0951539,0.1,68.3201
30,30,-1.34286,-2.86286,-0.995359,-0.095804,0.1,68.3601
30,30,-1.39429,-2.87429,-0.995297,-0.0964542,0.1,68.4001
30,30,-1.44571,-2.88571,-0.995236,-0.0971044,0.1,68.4401
30,30,-1.49714,-2.89714,-0.995174,-0.0977545,0.1,68.4801
30,30,-1.54857,-2.90857,-0.995112,-0.0984047,0.1,68.5201
30,30,-1.6,-2.92,-0.99505,-0.0990549,0.1,68.5601
30,30,-1.65143,-2.93143,-0.994989,-0.0997051,0.1,68.6001
30,30,-1.70286,-2.94286,-0.994927,-0.100355,0.1,68.6401
30,30,-1.75429,-2.95429,-0.994865,-0.101005,0.1,68.6801
30,30,-1.80571,-2.96571,-0.994804,-0.101656,0.1,68.7201
30,30,-1.85714,-2.97714,-0.994742,-0.102306,0.1,68.7601
30,30,-1.90857,-2.98857,-0.99468,-0.102956,0.1,68.8001
30,30,-1.96,-3,-0.994618,-0.103606,0.1,68.8401
30,30,-2.0144,-3.004,-0.994732,-0.096612,0.1,68.8801
30,30,-2.0688,-3.008,-0.994846,-0.0896179,0.1,68.9201
30,30,-2.1232,-3.012,-0.994959,-0.0826237,0.1,68.9601
30,30,-2.1776,-3.016,-0.995073,-0.0756296,0.1,69.0001
30,30,-2.232,-3.02,-0.995186,-0.0686355,0.1,69.0401
30,30,-2.2864,-3.024,-0.9953,-0.0616414,0.1,69.0801
30,30,-2.3408,-3.028,-0.995414,-0.0546472,0.1,69.1201
30,30,-2.3952,-3.032,-0.995527,-0.0476531,0.1,69.1601
30,30,-2.4496,-3.036,-0.995641,-0.040659,0.1,69.2001
30,30,-2.504,-3.04,-0.995755,-0.0336649,0.1,69.2402
30,30,-2.5584,-3.044,-0.995868,-0.0266708,0.1,69.2802
30,30,-2.6128,-3.048,-0.995982,-0.0196766,0.1,69.3202
30,30,-2.6672,-3.052,-0.996095,-0.0126825,0.1,69.3602
30,30,-2.7216,-3.056,-0.996209,-0.00568838,0.1,69.4002
30,30,-2.776,-3.06,-0.996323,0.00130574,0.1,69.4402
30,30,-2.8304,-3.064,-0.996436,0.00829986,0.1,69.4802
30,30,-2.8848,-3.068,-0.99655,0.015294,0.1,69.5202
30,30,-2.9392,-3.072,-0.996663,0.0222881,0.1,69.5602
30,30,-2.9936,-3.076,-0.996777,0.0292822,0.1,69.6002
30,30,-3.048,-3.08,-0.996891,0.0362763,0.1,69.6402
30,30,-3.1024,-3.084,-0.997004,0.0432705,0.1,69.6802
30,30,-3.1568,-3.088,-0.997118,0.0502646,0.1,69.7202
30,30,-3.2112,-3.092,-0.997231,0.0572587,0.1,69.7602
30,30,-3.2656,-3.096,-0.997345,0.0642528,0.1,69.8002
30,30,-3.32,-3.1,-0.997459,0.071247,0.1,69.8402
30,30,-3.37852,-3.09704,-0.997546,0.0692939,0.1,69.8802
30,30,-3.43704,-3.09407,-0.997634,0.0673409,0.1,69.9202
30,30,-3.49556,-3.09111,-0.997722,0.0653879,0.1,69.9602
30,30,-3.55407,-3.08815,-0.99781,0.0634349,0.1,70.0002
30,30,-3.61259,-3.08519,-0.997898,0.0614818,0.1,70.0402
30,30,-3.67111,-3.08222,-0.997985,0.0595288,0.1,70.0802
30,30,-3.72963,-3.07926,-0.998073,0.0575758,0.1,70.1202
30,30,-3.78815,-3.0763,-0.998161,0.0556228,0.1,70.1602
30,30,-3.84667,-3.07333,-0.998249,0.0536697,0.1,70.2002
30,30,-3.90519,-3.07037,-0.998336,0.0517167,0.1,70.2402
30,30,-3.9637,-3.06741,-0.998424,0.0497637,0.1,70.2802
30,30,-4.02222,-3.06444,-0.998512,0.0478107,0.1,70.3202
30,30,-4.08074,-3.06148,-0.9986,0.0458577,0.1,70.3602
30,30,-4.13926,-3.05852,-0.998688,0.0439046,0.1,70.4002
30,30,-4.19778,-3.05556,-0.998775,0.0419516,0.1,70.4402
30,30,-4.2563,-3.05259,-0.998863,0.0399986,0.1,70.4802
30,30,-4.31481,-3.04963,-0.998951,0.0380456,0.1,70.5202
30,30,-4.37333,-3.04667,-0.999039,0.0360925,0.1,70.5602
30,30,-4.43185,-3.0437,-0.999126,0.0341395,0.1,70.6002
30,30,-4.49037,-3.04074,-0.999214,0.0321865,0.1,70.6402
30,30,-4.54889,-3.03778,-0.999302,0.0302335,0.1,70.6802
30,30,-4.60741,-3.03481,-0.99939,0.0282804,0.1,70.7202
30,30,-4.66593,-3.03185,-0.999478,0.0263274,0.1,70.7602
30,30,-4.72444,-3.02889,-0.999565,0.0243744,0.1,70.8002
30,30,-4.78296,-3.02593,-0.999653,0.0224214,0.1,70.8402
30,30,-4.84148,-3.02296,-0.999741,0.0204683,0.1,70.8802
30,30,-4.9,-3.02,-0.999829,0.0185153,0.1,70.9202
30,30,-4.95556,-3.02056,-0.999619,0.0214464,0.1,70.9602
30,30,-5.01111,-3.02111,-0.999409,0.0243775,0.1,71.0002
30,30,-5.06667,-3.02167,-0.999199,0.0273086,0.1,71.0402
30,30,-5.12222,-3.02222,-0.99899,0.0302397,0.1,71.0802
30,30,-5.17778,-3.02278,-0.99878,0.0331708,0.1,71.1202
30,30,-5.23333,-3.02333,-0.99857,0.0361019,0.1,71.1602
30,30,-5.28889,-3.02389,-0.99836,0.039033,0.1,71.2002
30,30,-5.34444,-3.02444,-0.998151,0.0419641,0.1,71.2402
30,30,-5.4,-3.025,-0.997941,0.0448952,0.1,71.2802
30,30,-5.45556,-3.02556,-0.997731,0.0478262,0.1,71.3202
30,30,-5.51111,-3.02611,-0.997521,0.0507573,0.1,71.3602
30,30,-5.56667,-3.02667,-0.997312,0.0536884,0.1,71.4002
30,30,-5.62222,-3.02722,-0.997102,0.0566195,0.1,71.4402
30,30,-5.67778,-3.02778,-0.996892,0.0595506,0.1,71.4802
30,30,-5.73333,-3.02833,-0.996682,0.0624817,0.1,71.5202
30,30,-5.78889,-3.02889,-0.996473,0.0654128,0.1,71.5602
30,30,-5.84444,-3.02944,-0.996263,0.0683439,0.1,71.6002
30,30,-5.9,-3.03,-0.996053,0.071275,0.1,71.6402
30,30,-5.95556,-3.03056,-0.995843,0.0742061,0.1,71.6802
30,30,-6.01111,-3.03111,-0.995634,0.0771372,0.1,71.7202
30,30,-6.06667,-3.03167,-0.995424,0.0800683,0.1,71.7602
30,30,-6.12222,-3.03222,-0.995214,0.0829994,0.1,71.8002
30,30,-6.17778,-3.03278,-0.995005,0.0859305,0.1,71.8402
30,30,-6.23333,-3.03333,-0.994795,0.0888615,0.1,71.8802
30,30,-6.28889,-3.03389,-0.994585,0.0917926,0.1,71.9202
30,30,-6.34444,-3.03444,-0.994375,0.0947237,0.1,71.9602
30,30,-6.4,-3.035,-0.994166,0.0976548,0.1,72.0002
30,30,-6.45556,-3.03556,-0.993956,0.100586,0.1,72.0402
30,30,-6.51111,-3.03611,-0.993746,0.103517,0.1,72.0802
30,30,-6.56667,-3.03667,-0.993536,0.106448,0.1,72.1202
30,30,-6.62222,-3.03722,-0.993327,0.109379,0.1,72.1602
30,30,-6.67778,-3.03778,-0.993117,0.11231,0.1,72.2002
30,30,-6.73333,-3.03833,-0.992907,0.115241,0.1,72.2402
30,30,-6.78889,-3.03889,-0.992697,0.118172,0.1,72.2802
30,30,-6.84444,-3.03944,-0.992488,0.121104,0.1,72.3202
30,30,-6.9,-3.04,-0.992278,0.124035,0.1,72.3602
31,31,-7.02,-2.38,0.993409,-0.114624,0.1,66.52
31,31,-6.97241,-2.37793,0.993498,-0.107589,0.1,66.56
31,31,-6.92483,-2.37586,0.993587,-0.100555,0.1,66.6
31,31,-6.87724,-2.37379,0.993677,-0.0935199,0.1,66.64
31,31,-6.82966,-2.37172,0.993766,-0.0864851,0.1,66.68
31,31,-6.78207,-2.36966,0.993855,-0.0794503,0.1,66.72
31,31,-6.73448,-2.36759,0.993944,-0.0724155,0.1,66.76
31,31,-6.6869,-2.36552,0.994034,-0.0653808,0.1,66.8
31,31,-6.63931,-2.36345,0.994123,-0.058346,0.1,66.84
31,31,-6.59172,-2.36138,0.994212,-0.0513112,0.1,66.88
31,31,-6.54414,-2.35931,0.994301,-0.0442764,0.1,66.92
31,31,-6.49655,-2.35724,0.994391,-0.0372417,0.1,66.96
31,31,-6.44897,-2.35517,0.99448,-0.0302069,0.1,67
31,31,-6.40138,-2.3531,0.994569,-0.0231721,0.1,67.04
31,31,-6.35379,-2.35103,0.994658,-0.0161373,0.1,67.08
31,31,-6.30621,-2.34897,0.994748,-0.00910258,0.1,67.12
31,31,-6.25862,-2.3469,0.994837,-0.0020678,0.1,67.16
31,31,-6.21103,-2.34483,0.994926,0.00496698,0.1,67.2
31,31,-6.16345,-2.34276,0.995015,0.0120017,0.1,67.24
31,31,-6.11586,-2.34069,0.995105,0.0190365,0.1,67.28
31,31,-6.06828,-2.33862,0.995194,0.0260713,0.1,67.32
31,31,-6.02069,-2.33655,0.995283,0.0331061,0.1,67.36
31,31,-5.9731,-2.33448,0.995372,0.0401408,0.1,67.4
31,31,-5.92552,-2.33241,0.995462,0.0471756,0.1,67.44
31,31,-5.87793,-2.33034,0.995551,0.0542104,0.1,67.48
31,31,-5.83034,-2.32828,0.99564,0.0612452,0.1,67.52
31,31,-5.78276,-2.32621,0.995729,0.0682799,0.1,67.56
31,31,-5.73517,-2.32414,0.995819,0.0753147,0.1,67.6
31,31,-5.68759,-2.32207,0.995908,0.0823495,0.1,67.64
31,31,-5.64,-2.32,0.995997,0.0893843,0.1,67.68
31,31,-5.594,-2.31733,0.992612,0.101312,0.1,67.72
31,31,-5.548,-2.31467,0.989226,0.11324,0.1,67.76
31,31,-5.502,-2.312,0.98584,0.125167,0.1,67.8
31,31,-5.456,-2.30933,0.982455,0.137095,0.1,67.84
31,31,-5.41,-2.30667,0.979069,0.149022,0.1,67.88
31,31,-5.364,-2.304,0.975683,0.16095,0.1,67.92
31,31,-5.318,-2.30133,0.972298,0.172878,0.1,67.96
31,31,-5.272,-2.29867,0.968912,0.184805,0.1,68
31,31,-5.226,-2.296,0.965526,0.196733,0.1,68.04
31,31,-5.18,-2.29333,0.962141,0.208661,0.1,68.08
31,31,-5.134,-2.29067,0.958755,0.220588,0.1,68.12
31,31,-5.088,-2.288,0.955369,0.232516,0.1,68.16
31,31,-5.042,-2.28533,0.951984,0.244444,0.1,68.2
31,31,-4.996,-2.28267,0.948598,0.256371,0.1,68.24
31,31,-4.95,-2.28,0.945212,0.268299,0.1,68.28
31,31,-4.904,-2.27733,0.941827,0.280227,0.1,68.32
31,31,-4.858,-2.27467,0.938441,0.292154,0.1,68.36
31,31,-4.812,-2.272,0.935055,0.304082,0.1,68.4
31,31,-4.766,-2.26933,0.93167,0.316009,0.1,68.44
31,31,-4.72,-2.26667,0.928284,0.327937,0.1,68.48
31,31,-4.674,-2.264,0.924898,0.339865,0.1,68.52
31,31,-4.628,-2.26133,0.921513,0.351792,0.1,68.56
31,31,-4.582,-2.25867,0.918127,0.36372,0.1,68.6
31,31,-4.536,-2.256,0.914741,0.375648,0.1,68.64
31,31,-4.49,-2.25333,0.911356,0.387575,0.1,68.68
31,31,-4.444,-2.25067,0.90797,0.399503,0.1,68.72
31,31,-4.398,-2.248,0.904584,0.411431,0.1,68.76
31,31,-4.352,-2.24533,0.901199,0.423358,0.1,68.8
31,31,-4.306,-2.24267,0.897813,0.435286,0.1,68.84
31,31,-4.26,-2.24,0.894427,0.447214,0.1,68.8801
31,31,-4.22667,-2.2219,0.895227,0.445533,0.1,68.9201
31,31,-4.19333,-2.20381,0.896026,0.443852,0.1,68.9601
31,31,-4.16,-2.18571,0.896826,0.442172,0.1,69.0001
31,31,-4.12667,-2.16762,0.897626,0.440491,0.1,69.0401
31,31,-4.09333,-2.14952,0.898425,0.438811,0.1,69.0801
31,31,-4.06,-2.13143,0.899225,0.43713,0.1,69.1201
31,31,-4.02667,-2.11333,0.900025,0.435449,0.1,69.1601
31,31,-3.99333,-2.09524,0.900824,0.433769,0.1,69.2001
31,31,-3.96,-2.07714,0.901624,0.432088,0.1,69.2401
31,31,-3.92667,-2.05905,0.902424,0.430408,0.1,69.2801
31,31,-3.89333,-2.04095,0.903223,0.428727,0.1,69.3201
31,31,-3.86,-2.02286,0.904023,0.427046,0.1,69.3601
31,31,-3.82667,-2.00476,0.904822,0.425366,0.1,69.4001
31,31,-3.79333,-1.98667,0.905622,0.423685,0.1,69.4401
31,31,-3.76,-1.96857,0.906422,0.422005,0.1,69.4801
31,31,-3.72667,-1.95048,0.907221,0.420324,0.1,69.5201
31,31,-3.69333,-1.93238,0.908021,0.418643,0.1,69.5601
31,31,-3.66,-1.91429,0.908821,0.416963,0.1,69.6001
31,31,-3.62667,-1.89619,0.90962,0.415282,0.1,69.6401
31,31,-3.59333,-1.8781,0.91042,0.413602,0.1,69.6801
31,31,-3.56,-1.86,0.91122,0.411921,0.1,69.7201
31,31,-3.52444,-1.84889,0.916089,0.391679,0.1,69.7601
31,31,-3.48889,-1.83778,0.920958,0.371437,0.1,69.8001
31,31,-3.45333,-1.82667,0.925828,0.351195,0.1,69.8401
31,31,-3.41778,-1.81556,0.930697,0.330953,0.1,69.8801
31,31,-3.38222,-1.80444,0.935566,0.310711,0.1,69.9201
31,31,-3.34667,-1.79333,0.940436,0.290469,0.1,69.9601
31,31,-3.31111,-1.78222,0.945305,0.270227,0.1,70.0001
31,31,-3.27556,-1.77111,0.950175,0.249985,0.1,70.0401
31,31,-3.24,-1.76,0.955044,0.229743,0.1,70.0801
31,31,-3.20444,-1.74889,0.959913,0.209501,0.1,70.1201
31,31,-3.16889,-1.73778,0.964783,0.189259,0.1,70.1601
31,31,-3.13333,-1.72667,0.969652,0.169017,0.1,70.2001
31,31,-3.09778,-1.71556,0.974521,0.148775,0.1,70.2401
31,31,-3.06222,-1.70444,0.979391,0.128533,0.1,70.2801
31,31,-3.02667,-1.69333,0.98426,0.108291,0.1,70.3201
31,31,-2.99111,-1.68222,0.989129,0.0880491,0.1,70.3601
31,31,-2.95556,-1.67111,0.993999,0.0678071,0.1,70.4001
31,31,-2.92,-1.66,0.998868,0.0475651,0.1,70.4401
31,31,-2.88963,-1.66,0.997104,0.0572295,0.1,70.4801
31,31,-2.85926,-1.66,0.995339,0.066894,0.1,70.5201
31,31,-2.82889,-1.66,0.993574,0.0765584,0.1,70.5601
31,31,-2.79852,-1.66,0.99181,0.0862228,0.1,70.6001
31,31,-2.76815,-1.66,0.990045,0.0958873,0.1,70.6401
31,31,-2.73778,-1.66,0.98828,0.105552,0.1,70.6801
31,31,-2.70741,-1.66,0.986516,0.115216,0.1,70.7201
31,31,-2.67704,-1.66,0.984751,0.124881,0.1,70.7601
31,31,-2.64667,-1.66,0.982986,0.134545,0.1,70.8001
31,31,-2.6163,-1.66,0.981222,0.144209,0.1,70.8401
31,31,-2.58593,-1.66,0.979457,0.153874,0.1,70.8801
31,31,-2.55556,-1.66,0.977692,0.163538,0.1,70.9201
31,31,-2.52519,-1.66,0.975928,0.173203,0.1,70.9601
31,31,-2.49481,-1.66,0.974163,0.182867,0.1,71.0001
31,31,-2.46444,-1.66,0.972399,0.192532,0.1,71.0401
31,31,-2.43407,-1.66,0.970634,0.202196,0.1,71.0801
31,31,-2.4037,-1.66,0.968869,0.21186,0.1,71.1201
31,31,-2.37333,-1.66,0.967105,0.221525,0.1,71.1601
31,31,-2.34296,-1.66,0.96534,0.231189,0.1,71.2001
31,31,-2.31259,-1.66,0.963575,0.240854,0.1,71.2401
31,31,-2.28222,-1.66,0.961811,0.250518,0.1,71.2801
31,31,-2.25185,-1.66,0.960046,0.260183,0.1,71.3201
31,31,-2.22148,-1.66,0.958281,0.269847,0.1,71.3601
31,31,-2.19111,-1.66,0.956517,0.279511,0.1,71.4001
31,31,-2.16074,-1.66,0.954752,0.289176,0.1,71.4401
31,31,-2.13037,-1.66,0.952987,0.29884,0.1,71.4801
31,31,-2.1,-1.66,0.951223,0.308505,0.1,71.5201
31,31,-2.0968,-1.6588,0.950814,0.309558,0.1,71.5601
31,31,-2.0936,-1.6576,0.950406,0.310611,0.1,71.6001
31,31,-2.0904,-1.6564,0.949997,0.311664,0.1,71.6401
31,31,-2.0872,-1.6552,0.949589,0.312717,0.1,71.6801
31,31,-2.084,-1.654,0.94918,0.31377,0.1,71.7201
31,31,-2.0808,-1.6528,0.948771,0.314823,0.1,71.7601
31,31,-2.0776,-1.6516,0.948363,0.315876,0.1,71.8001
31,31,-2.0744,-1.6504,0.947954,0.316929,0.1,71.8401
31,31,-2.0712,-1.6492,0.947546,0.317982,0.1,71.8801
31,31,-2.068,-1.648,0.947137,0.319035,0.1,71.9201
31,31,-2.0648,-1.6468,0.946729,0.320087,0.1,71.9601
31,31,-2.0616,-1.6456,0.94632,0.32114,0.1,72.0001
31,31,-2.0584,-1.6444,0.945912,0.322193,0.1,72.0401
31,31,-2.0552,-1.6432,0.945503,0.323246,0.1,72.0801
31,31,-2.052,-1.642,0.945094,0.324299,0.1,72.1201
31,31,-2.0488,-1.6408,0.944686,0.325352,0.1,72.1601
31,31,-2.0456,-1.6396,0.944277,0.326405,0.1,72.2001
31,31,-2.0424,-1.6384,0.943869,0.327458,0.1,72.2401
31,31,-2.0392,-1.6372,0.94346,0.328511,0.1,72.2801
31,31,-2.036,-1.636,0.943052,0.329564,0.1,72.3201
31,31,-2.0328,-1.6348,0.942643,0.330617,0.1,72.3601
31,31,-2.0296,-1.6336,0.942234,0.33167,0.1,72.4001
31,31,-2.0264,-1.6324,0.941826,0.332723,0.1,72.4401
31,31,-2.0232,-1.6312,0.941417,0.333776,0.1,72.4801
31,31,-2.02,-1.63,0.941009,0.334829,0.1,72.5201
31,31,-2.0168,-1.6288,0.9406,0.335882,0.1,72.5601
31,31,-2.0136,-1.6276,0.940192,0.336935,0.1,72.6001
31,31,-2.0104,-1.6264,0.939783,0.337988,0.1,72.6401
31,31,-2.0072,-1.6252,0.939375,0.339041,0.1,72.6801
31,31,-2.004,-1.624,0.938966,0.340094,0.1,72.7201
31,31,-2.0008,-1.6228,0.938557,0.341147,0.1,72.7601
31,31,-1.9976,-1.6216,0.938149,0.3422,0.1,72.8001
31,31,-1.9944,-1.6204,0.93774,0.343253,0.1,72.8401
